id	cage	line	date	hour	batch	count
7298	220	A	02/12/2016	8	1	1
7298	220	A	03/12/2016	9	1	1
7298	220	A	04/12/2016	9	1	1
7298	220	A	05/12/2016	9	1	1
7298	220	A	06/12/2016	11	1	1
7298	220	A	07/12/2016	9	1	1
7298	220	A	08/12/2016	12	1	1
7298	220	A	08/12/2016	13	1	1
7298	220	A	10/12/2016	10	1	1
7298	220	A	11/12/2016	9	1	1
7298	220	A	12/12/2016	9	1	1
7298	220	A	13/12/2016	13	1	1
7298	220	A	14/12/2016	10	1	1
7298	220	A	15/12/2016	12	1	1
6683	222	S+	27/11/2016	11	1	1
6683	222	S+	03/12/2016	9	1	1
6683	222	S+	12/12/2016	9	1	1
6683	222	S+	13/12/2016	13	1	1
6683	222	S+	14/12/2016	10	1	1
6683	222	S+	15/12/2016	12	1	1
6531	223	A	29/11/2016	14	1	1
6531	223	A	30/11/2016	9	1	1
6531	223	A	30/11/2016	10	1	1
6531	223	A	02/12/2016	8	1	1
6531	223	A	03/12/2016	9	1	1
6531	223	A	04/12/2016	9	1	1
6531	223	A	05/12/2016	9	1	1
6531	223	A	06/12/2016	11	1	1
6531	223	A	08/12/2016	11	1	1
6531	223	A	08/12/2016	12	1	1
6531	223	A	08/12/2016	13	1	1
6531	223	A	09/12/2016	13	1	1
6531	223	A	11/12/2016	9	1	1
6531	223	A	12/12/2016	9	1	1
6531	223	A	13/12/2016	13	1	1
6531	223	A	14/12/2016	10	1	1
6531	223	A	15/12/2016	12	1	1
6522	224	A	26/11/2016	11	1	1
6522	224	A	27/11/2016	11	1	1
6522	224	A	29/11/2016	14	1	1
6522	224	A	30/11/2016	10	1	1
6522	224	A	01/12/2016	10	1	1
6522	224	A	01/12/2016	11	1	1
6522	224	A	03/12/2016	9	1	1
6522	224	A	04/12/2016	9	1	1
6522	224	A	06/12/2016	11	1	1
6522	224	A	07/12/2016	9	1	1
6522	224	A	08/12/2016	11	1	1
6522	224	A	08/12/2016	12	1	1
6522	224	A	08/12/2016	13	1	1
6522	224	A	09/12/2016	13	1	1
6522	224	A	10/12/2016	10	1	1
6522	224	A	11/12/2016	9	1	1
6522	224	A	12/12/2016	9	1	1
6522	224	A	14/12/2016	9	1	1
6522	224	A	14/12/2016	10	1	1
6522	224	A	15/12/2016	12	1	1
7309	225	A	18/11/2016	9	1	1
7309	225	A	19/11/2016	8	1	1
7309	225	A	20/11/2016	8	1	1
7309	225	A	21/11/2016	8	1	1
7309	225	A	22/11/2016	9	1	1
7309	225	A	23/11/2016	9	1	1
7309	225	A	24/11/2016	8	1	1
7309	225	A	25/11/2016	10	1	1
7309	225	A	26/11/2016	11	1	1
7309	225	A	27/11/2016	11	1	1
7309	225	A	28/11/2016	9	1	1
7309	225	A	29/11/2016	14	1	1
7309	225	A	30/11/2016	10	1	1
7309	225	A	01/12/2016	11	1	1
7309	225	A	02/12/2016	8	1	1
7309	225	A	04/12/2016	9	1	1
7309	225	A	06/12/2016	11	1	1
7309	225	A	07/12/2016	9	1	1
7309	225	A	08/12/2016	13	1	1
7309	225	A	09/12/2016	13	1	1
7309	225	A	11/12/2016	8	1	1
7309	225	A	11/12/2016	9	1	1
7309	225	A	13/12/2016	12	1	1
7309	225	A	13/12/2016	13	1	1
7309	225	A	14/12/2016	10	1	1
7309	225	A	15/12/2016	12	1	1
7452	226	DD	22/11/2016	9	1	1
7452	226	DD	24/11/2016	8	1	1
7452	226	DD	07/12/2016	9	1	1
7452	226	DD	08/12/2016	13	1	1
7452	226	DD	09/12/2016	13	1	1
7452	226	DD	10/12/2016	10	1	1
7452	226	DD	11/12/2016	9	1	1
7452	226	DD	12/12/2016	9	1	1
7452	226	DD	13/12/2016	13	1	1
7452	226	DD	14/12/2016	10	1	1
7452	226	DD	15/12/2016	12	1	1
6580	227	B	18/11/2016	9	1	1
6580	227	B	20/11/2016	8	1	1
6580	227	B	21/11/2016	8	1	1
6580	227	B	22/11/2016	9	1	1
6580	227	B	23/11/2016	9	1	1
6580	227	B	24/11/2016	8	1	1
6580	227	B	25/11/2016	10	1	1
6580	227	B	26/11/2016	11	1	1
6580	227	B	27/11/2016	11	1	1
6580	227	B	28/11/2016	9	1	1
6580	227	B	29/11/2016	14	1	1
6580	227	B	30/11/2016	10	1	1
6580	227	B	01/12/2016	11	1	1
6580	227	B	02/12/2016	8	1	1
6580	227	B	03/12/2016	9	1	1
6580	227	B	04/12/2016	9	1	1
6580	227	B	05/12/2016	9	1	1
6580	227	B	06/12/2016	11	1	1
6580	227	B	07/12/2016	9	1	1
6580	227	B	08/12/2016	13	1	1
6580	227	B	09/12/2016	13	1	1
6580	227	B	10/12/2016	10	1	1
6580	227	B	11/12/2016	9	1	1
6580	227	B	12/12/2016	9	1	1
6580	227	B	13/12/2016	13	1	1
6580	227	B	14/12/2016	10	1	1
6580	227	B	15/12/2016	12	1	1
6563	228	B	21/11/2016	8	1	1
6563	228	B	22/11/2016	9	1	1
6563	228	B	23/11/2016	9	1	1
6563	228	B	24/11/2016	8	1	1
6563	228	B	25/11/2016	10	1	1
6563	228	B	26/11/2016	11	1	1
6563	228	B	27/11/2016	11	1	1
6563	228	B	29/11/2016	14	1	1
6563	228	B	01/12/2016	11	1	1
6563	228	B	03/12/2016	9	1	1
6563	228	B	04/12/2016	9	1	1
6563	228	B	05/12/2016	9	1	1
6563	228	B	06/12/2016	11	1	1
6563	228	B	07/12/2016	9	1	1
6563	228	B	08/12/2016	13	1	1
6563	228	B	09/12/2016	13	1	1
6563	228	B	10/12/2016	10	1	1
6563	228	B	11/12/2016	9	1	1
6563	228	B	12/12/2016	9	1	1
6563	228	B	13/12/2016	13	1	1
6563	228	B	14/12/2016	10	1	1
6563	228	B	15/12/2016	12	1	1
6744	229	A	24/11/2016	8	1	1
6744	229	A	25/11/2016	10	1	1
6744	229	A	26/11/2016	11	1	1
6744	229	A	27/11/2016	11	1	1
6744	229	A	28/11/2016	9	1	1
6744	229	A	29/11/2016	14	1	1
6744	229	A	30/11/2016	9	1	1
6744	229	A	30/11/2016	10	1	1
6744	229	A	02/12/2016	8	1	1
6744	229	A	03/12/2016	9	1	1
6744	229	A	04/12/2016	9	1	1
6744	229	A	05/12/2016	9	1	1
6744	229	A	06/12/2016	11	1	1
6744	229	A	07/12/2016	9	1	1
6744	229	A	08/12/2016	13	1	1
6744	229	A	09/12/2016	13	1	1
6744	229	A	10/12/2016	10	1	1
6744	229	A	11/12/2016	9	1	1
6744	229	A	13/12/2016	12	1	1
6744	229	A	13/12/2016	13	1	1
6744	229	A	14/12/2016	10	1	1
6744	229	A	15/12/2016	12	1	1
6543	230	A	25/11/2016	10	1	1
6543	230	A	27/11/2016	11	1	1
6543	230	A	28/11/2016	9	1	1
6543	230	A	29/11/2016	14	1	1
6543	230	A	30/11/2016	9	1	1
6543	230	A	30/11/2016	10	1	1
6543	230	A	01/12/2016	11	1	1
6543	230	A	03/12/2016	9	1	1
6543	230	A	04/12/2016	9	1	1
6543	230	A	05/12/2016	9	1	1
6543	230	A	07/12/2016	9	1	1
6543	230	A	08/12/2016	13	1	1
6543	230	A	09/12/2016	13	1	1
6543	230	A	10/12/2016	10	1	1
7313	231	A	16/11/2016	9	1	1
7313	231	A	24/11/2016	8	1	1
7313	231	A	25/11/2016	10	1	1
7313	231	A	26/11/2016	11	1	1
7313	231	A	27/11/2016	11	1	1
7313	231	A	29/11/2016	14	1	1
7313	231	A	30/11/2016	9	1	1
7313	231	A	30/11/2016	10	1	1
7313	231	A	02/12/2016	8	1	1
7313	231	A	03/12/2016	9	1	1
7313	231	A	04/12/2016	9	1	1
7313	231	A	05/12/2016	9	1	1
7313	231	A	06/12/2016	11	1	1
7313	231	A	07/12/2016	9	1	1
7313	231	A	08/12/2016	13	1	1
7313	231	A	09/12/2016	12	1	1
7313	231	A	09/12/2016	13	1	1
7313	231	A	11/12/2016	9	1	1
7313	231	A	12/12/2016	9	1	1
7313	231	A	13/12/2016	12	1	1
7313	231	A	13/12/2016	13	1	1
7313	231	A	15/12/2016	12	1	1
6618	232	B	20/11/2016	8	1	1
6618	232	B	21/11/2016	8	1	1
6618	232	B	22/11/2016	9	1	1
6618	232	B	23/11/2016	9	1	1
6618	232	B	25/11/2016	9	1	1
6618	232	B	25/11/2016	10	1	1
6618	232	B	26/11/2016	11	1	1
6618	232	B	27/11/2016	11	1	1
6618	232	B	28/11/2016	9	1	1
6618	232	B	29/11/2016	14	1	1
6618	232	B	01/12/2016	11	1	1
6618	232	B	02/12/2016	8	1	1
6618	232	B	03/12/2016	9	1	1
6618	232	B	04/12/2016	9	1	1
6618	232	B	05/12/2016	9	1	1
6618	232	B	06/12/2016	11	1	1
6618	232	B	08/12/2016	12	1	1
6618	232	B	08/12/2016	13	1	1
6618	232	B	09/12/2016	13	1	1
6618	232	B	10/12/2016	10	1	1
6618	232	B	11/12/2016	9	1	1
6618	232	B	12/12/2016	9	1	1
6618	232	B	13/12/2016	13	1	1
6618	232	B	15/12/2016	12	1	1
6867	233	A	22/11/2016	9	1	1
6867	233	A	24/11/2016	8	1	1
6867	233	A	27/11/2016	11	1	1
6867	233	A	29/11/2016	14	1	1
6867	233	A	30/11/2016	9	1	1
6867	233	A	30/11/2016	10	1	1
6867	233	A	01/12/2016	11	1	1
6867	233	A	03/12/2016	9	1	1
6867	233	A	04/12/2016	9	1	1
6867	233	A	05/12/2016	9	1	1
6867	233	A	06/12/2016	11	1	1
6867	233	A	07/12/2016	9	1	1
6867	233	A	08/12/2016	12	1	1
6867	233	A	08/12/2016	13	1	1
6867	233	A	09/12/2016	13	1	1
6867	233	A	11/12/2016	9	1	1
6867	233	A	12/12/2016	9	1	1
6867	233	A	13/12/2016	12	1	1
6867	233	A	13/12/2016	13	1	1
6867	233	A	15/12/2016	11	1	1
6867	233	A	15/12/2016	12	1	1
6824	234	S+	27/11/2016	11	1	1
6824	234	S+	28/11/2016	9	1	1
6824	234	S+	29/11/2016	14	1	1
6824	234	S+	30/11/2016	10	1	1
6824	234	S+	01/12/2016	11	1	1
6824	234	S+	02/12/2016	8	1	1
6824	234	S+	03/12/2016	9	1	1
6824	234	S+	05/12/2016	9	1	1
6824	234	S+	06/12/2016	11	1	1
6824	234	S+	08/12/2016	12	1	1
6824	234	S+	08/12/2016	13	1	1
6824	234	S+	10/12/2016	10	1	1
6824	234	S+	11/12/2016	9	1	1
6824	234	S+	12/12/2016	9	1	1
6824	234	S+	13/12/2016	13	1	1
6824	234	S+	14/12/2016	10	1	1
6824	234	S+	15/12/2016	12	1	1
7048	235	S+	26/11/2016	11	1	1
7048	235	S+	29/11/2016	14	1	1
7048	235	S+	01/12/2016	11	1	1
7048	235	S+	05/12/2016	9	1	1
7048	235	S+	06/12/2016	11	1	1
7048	235	S+	07/12/2016	9	1	1
7048	235	S+	08/12/2016	13	1	1
7048	235	S+	09/12/2016	13	1	1
7048	235	S+	10/12/2016	10	1	1
7048	235	S+	11/12/2016	9	1	1
7048	235	S+	12/12/2016	9	1	1
7048	235	S+	13/12/2016	13	1	1
7048	235	S+	14/12/2016	10	1	1
7048	235	S+	15/12/2016	12	1	1
7336	236	A	26/11/2016	11	1	1
7336	236	A	29/11/2016	14	1	1
7336	236	A	30/11/2016	10	1	1
7336	236	A	02/12/2016	8	1	1
7336	236	A	04/12/2016	9	1	1
7336	236	A	07/12/2016	9	1	1
7336	236	A	13/12/2016	12	1	1
7336	236	A	13/12/2016	13	1	1
7336	236	A	14/12/2016	10	1	1
7336	236	A	15/12/2016	12	1	1
6680	238	S+	29/11/2016	14	1	1
6680	238	S+	30/11/2016	10	1	1
6680	238	S+	01/12/2016	11	1	1
6680	238	S+	02/12/2016	8	1	1
6680	238	S+	03/12/2016	9	1	1
6680	238	S+	04/12/2016	9	1	1
6680	238	S+	06/12/2016	11	1	1
6680	238	S+	08/12/2016	13	1	1
6680	238	S+	09/12/2016	13	1	1
6680	238	S+	10/12/2016	10	1	1
6680	238	S+	11/12/2016	9	1	1
6680	238	S+	12/12/2016	9	1	1
6680	238	S+	13/12/2016	13	1	1
6680	238	S+	14/12/2016	10	1	1
7147	239	B	23/11/2016	9	1	1
7147	239	B	29/11/2016	14	1	1
7147	239	B	30/11/2016	9	1	1
7147	239	B	30/11/2016	10	1	1
7147	239	B	07/12/2016	9	1	1
7147	239	B	15/12/2016	12	1	1
7519	241	S+	25/11/2016	10	1	1
7519	241	S+	26/11/2016	11	1	1
7519	241	S+	28/11/2016	9	1	1
7519	241	S+	29/11/2016	14	1	1
7519	241	S+	30/11/2016	10	1	1
7519	241	S+	01/12/2016	11	1	1
7519	241	S+	02/12/2016	8	1	1
7519	241	S+	03/12/2016	9	1	1
7519	241	S+	04/12/2016	9	1	1
7519	241	S+	05/12/2016	9	1	1
7519	241	S+	06/12/2016	11	1	1
7519	241	S+	08/12/2016	12	1	1
7519	241	S+	08/12/2016	13	1	1
7519	241	S+	10/12/2016	10	1	1
7519	241	S+	11/12/2016	9	1	1
7519	241	S+	12/12/2016	9	1	1
7519	241	S+	13/12/2016	13	1	1
7519	241	S+	14/12/2016	10	1	1
7519	241	S+	15/12/2016	12	1	1
7280	242	A	18/11/2016	9	1	1
7280	242	A	19/11/2016	8	1	1
7280	242	A	20/11/2016	8	1	1
7280	242	A	21/11/2016	8	1	1
7280	242	A	22/11/2016	8	1	1
7280	242	A	22/11/2016	9	1	1
7280	242	A	23/11/2016	9	1	1
7280	242	A	24/11/2016	8	1	1
7280	242	A	25/11/2016	10	1	1
7280	242	A	26/11/2016	10	1	1
7280	242	A	26/11/2016	11	1	1
7280	242	A	27/11/2016	11	1	1
7280	242	A	29/11/2016	14	1	1
7280	242	A	30/11/2016	9	1	1
7280	242	A	30/11/2016	10	1	1
7280	242	A	02/12/2016	8	1	1
7280	242	A	03/12/2016	9	1	1
7280	242	A	04/12/2016	9	1	1
7280	242	A	05/12/2016	9	1	1
7280	242	A	06/12/2016	11	1	1
7280	242	A	07/12/2016	9	1	1
7280	242	A	08/12/2016	12	1	1
7280	242	A	08/12/2016	13	1	1
7280	242	A	09/12/2016	13	1	1
7280	242	A	11/12/2016	9	1	1
7280	242	A	12/12/2016	9	1	1
7280	242	A	13/12/2016	12	1	1
7280	242	A	13/12/2016	13	1	1
7280	242	A	15/12/2016	12	1	1
7400	243	B	19/11/2016	8	1	1
7400	243	B	20/11/2016	8	1	1
7400	243	B	21/11/2016	8	1	1
7400	243	B	22/11/2016	9	1	1
7400	243	B	24/11/2016	8	1	1
7400	243	B	25/11/2016	10	1	1
7400	243	B	26/11/2016	11	1	1
7400	243	B	27/11/2016	11	1	1
7400	243	B	28/11/2016	9	1	1
7400	243	B	29/11/2016	14	1	1
7400	243	B	30/11/2016	9	1	1
7400	243	B	30/11/2016	10	1	1
7400	243	B	02/12/2016	8	1	1
7400	243	B	03/12/2016	9	1	1
7400	243	B	04/12/2016	9	1	1
7400	243	B	05/12/2016	9	1	1
7400	243	B	06/12/2016	11	1	1
7400	243	B	07/12/2016	9	1	1
7400	243	B	08/12/2016	13	1	1
7400	243	B	09/12/2016	13	1	1
7400	243	B	10/12/2016	10	1	1
7400	243	B	11/12/2016	9	1	1
7400	243	B	12/12/2016	9	1	1
7400	243	B	13/12/2016	13	1	1
7400	243	B	14/12/2016	10	1	1
7400	243	B	15/12/2016	12	1	1
6689	244	S+	27/11/2016	11	1	1
6689	244	S+	28/11/2016	9	1	1
6689	244	S+	29/11/2016	14	1	1
6689	244	S+	30/11/2016	10	1	1
6689	244	S+	01/12/2016	11	1	1
6689	244	S+	02/12/2016	8	1	1
6689	244	S+	03/12/2016	9	1	1
6689	244	S+	05/12/2016	9	1	1
6689	244	S+	06/12/2016	11	1	1
6689	244	S+	07/12/2016	9	1	1
6689	244	S+	08/12/2016	13	1	1
6689	244	S+	09/12/2016	13	1	1
6689	244	S+	11/12/2016	9	1	1
6689	244	S+	12/12/2016	9	1	1
6689	244	S+	13/12/2016	13	1	1
6689	244	S+	14/12/2016	10	1	1
6689	244	S+	15/12/2016	12	1	1
6557	245	A	18/11/2016	9	1	1
6557	245	A	19/11/2016	8	1	1
6557	245	A	20/11/2016	8	1	1
6557	245	A	21/11/2016	7	1	1
6557	245	A	21/11/2016	8	1	1
6557	245	A	22/11/2016	9	1	1
6557	245	A	24/11/2016	8	1	1
6557	245	A	25/11/2016	9	1	1
6557	245	A	25/11/2016	10	1	1
6557	245	A	26/11/2016	11	1	1
6557	245	A	27/11/2016	11	1	1
6557	245	A	29/11/2016	14	1	1
6557	245	A	30/11/2016	9	1	1
6557	245	A	30/11/2016	10	1	1
6557	245	A	01/12/2016	11	1	1
6557	245	A	03/12/2016	9	1	1
6557	245	A	04/12/2016	9	1	1
6557	245	A	05/12/2016	9	1	1
6557	245	A	06/12/2016	10	1	1
6557	245	A	06/12/2016	11	1	1
6557	245	A	08/12/2016	12	1	1
6557	245	A	08/12/2016	13	1	1
6557	245	A	09/12/2016	13	1	1
6557	245	A	11/12/2016	9	1	1
6557	245	A	12/12/2016	9	1	1
6557	245	A	13/12/2016	12	1	1
6557	245	A	13/12/2016	13	1	1
6557	245	A	14/12/2016	10	1	1
6557	245	A	15/12/2016	12	1	1
7232	246	DD	20/11/2016	8	1	1
7232	246	DD	21/11/2016	8	1	1
7232	246	DD	22/11/2016	9	1	1
7232	246	DD	23/11/2016	9	1	1
7232	246	DD	24/11/2016	8	1	1
7232	246	DD	25/11/2016	10	1	1
7232	246	DD	26/11/2016	11	1	1
7232	246	DD	27/11/2016	11	1	1
7232	246	DD	28/11/2016	9	1	1
7232	246	DD	29/11/2016	14	1	1
7232	246	DD	30/11/2016	9	1	1
7232	246	DD	30/11/2016	10	1	1
7232	246	DD	02/12/2016	8	1	1
7232	246	DD	03/12/2016	9	1	1
7232	246	DD	04/12/2016	9	1	1
7232	246	DD	05/12/2016	9	1	1
7232	246	DD	06/12/2016	11	1	1
7232	246	DD	07/12/2016	9	1	1
7232	246	DD	08/12/2016	12	1	1
7232	246	DD	08/12/2016	13	1	1
7232	246	DD	09/12/2016	13	1	1
7232	246	DD	11/12/2016	9	1	1
7232	246	DD	12/12/2016	9	1	1
7232	246	DD	13/12/2016	12	1	1
7232	246	DD	13/12/2016	13	1	1
7232	246	DD	15/12/2016	11	1	1
7232	246	DD	15/12/2016	12	1	1
7306	247	A	19/11/2016	8	1	1
7306	247	A	20/11/2016	8	1	1
7306	247	A	21/11/2016	8	1	1
7306	247	A	22/11/2016	9	1	1
7306	247	A	23/11/2016	9	1	1
7306	247	A	24/11/2016	8	1	1
7306	247	A	25/11/2016	10	1	1
7306	247	A	26/11/2016	11	1	1
7306	247	A	27/11/2016	11	1	1
7306	247	A	28/11/2016	9	1	1
7306	247	A	29/11/2016	14	1	1
7306	247	A	30/11/2016	9	1	1
7306	247	A	30/11/2016	10	1	1
7306	247	A	02/12/2016	8	1	1
7306	247	A	03/12/2016	9	1	1
7306	247	A	04/12/2016	9	1	1
7306	247	A	05/12/2016	9	1	1
7306	247	A	06/12/2016	11	1	1
7306	247	A	07/12/2016	9	1	1
7306	247	A	08/12/2016	12	1	1
7306	247	A	08/12/2016	13	1	1
7306	247	A	09/12/2016	13	1	1
7306	247	A	11/12/2016	9	1	1
7306	247	A	12/12/2016	9	1	1
7306	247	A	13/12/2016	12	1	1
7306	247	A	13/12/2016	13	1	1
7306	247	A	15/12/2016	11	1	1
7306	247	A	15/12/2016	12	1	1
7193	248	DD	23/11/2016	9	1	1
7193	248	DD	12/12/2016	9	1	1
7193	248	DD	13/12/2016	13	1	1
7193	248	DD	14/12/2016	10	1	1
7193	248	DD	15/12/2016	12	1	1
7294	249	A	20/11/2016	8	1	1
7294	249	A	21/11/2016	8	1	1
7294	249	A	22/11/2016	9	1	1
7294	249	A	24/11/2016	8	1	1
7294	249	A	25/11/2016	10	1	1
7294	249	A	26/11/2016	11	1	1
7294	249	A	27/11/2016	11	1	1
7294	249	A	28/11/2016	9	1	1
7294	249	A	29/11/2016	14	1	1
7294	249	A	30/11/2016	9	1	1
7294	249	A	30/11/2016	10	1	1
7294	249	A	03/12/2016	9	1	1
7294	249	A	04/12/2016	9	1	1
7294	249	A	05/12/2016	9	1	1
7294	249	A	07/12/2016	9	1	1
7294	249	A	08/12/2016	12	1	1
7294	249	A	08/12/2016	13	1	1
7294	249	A	09/12/2016	13	1	1
7294	249	A	11/12/2016	8	1	1
7294	249	A	11/12/2016	9	1	1
7294	249	A	12/12/2016	9	1	1
7294	249	A	13/12/2016	12	1	1
7294	249	A	13/12/2016	13	1	1
7294	249	A	15/12/2016	11	1	1
7294	249	A	15/12/2016	12	1	1
6772	250	B	24/11/2016	8	1	1
6772	250	B	25/11/2016	10	1	1
6772	250	B	26/11/2016	11	1	1
6772	250	B	27/11/2016	11	1	1
6772	250	B	28/11/2016	9	1	1
6772	250	B	29/11/2016	14	1	1
6772	250	B	30/11/2016	10	1	1
6772	250	B	01/12/2016	11	1	1
6772	250	B	02/12/2016	8	1	1
6772	250	B	03/12/2016	9	1	1
6772	250	B	04/12/2016	9	1	1
6772	250	B	06/12/2016	11	1	1
6772	250	B	07/12/2016	9	1	1
6772	250	B	08/12/2016	12	1	1
6772	250	B	08/12/2016	13	1	1
6772	250	B	10/12/2016	10	1	1
6772	250	B	11/12/2016	9	1	1
6772	250	B	12/12/2016	9	1	1
6772	250	B	13/12/2016	13	1	1
6772	250	B	14/12/2016	10	1	1
6772	250	B	15/12/2016	12	1	1
7331	251	A	21/11/2016	8	1	1
7331	251	A	22/11/2016	9	1	1
7331	251	A	23/11/2016	9	1	1
7331	251	A	24/11/2016	8	1	1
7331	251	A	26/11/2016	11	1	1
7331	251	A	27/11/2016	11	1	1
7331	251	A	28/11/2016	9	1	1
7331	251	A	29/11/2016	14	1	1
7331	251	A	30/11/2016	9	1	1
7331	251	A	30/11/2016	10	1	1
7331	251	A	02/12/2016	8	1	1
7331	251	A	03/12/2016	9	1	1
7331	251	A	04/12/2016	9	1	1
7331	251	A	05/12/2016	9	1	1
7331	251	A	06/12/2016	11	1	1
7331	251	A	07/12/2016	9	1	1
7331	251	A	08/12/2016	12	1	1
7331	251	A	08/12/2016	13	1	1
7331	251	A	09/12/2016	13	1	1
7331	251	A	11/12/2016	9	1	1
7331	251	A	12/12/2016	9	1	1
7331	251	A	13/12/2016	13	1	1
7331	251	A	14/12/2016	10	1	1
7331	251	A	15/12/2016	12	1	1
7274	252	A	23/11/2016	9	1	1
7274	252	A	24/11/2016	8	1	1
7274	252	A	25/11/2016	10	1	1
7274	252	A	26/11/2016	11	1	1
7274	252	A	27/11/2016	11	1	1
7274	252	A	28/11/2016	9	1	1
7274	252	A	29/11/2016	14	1	1
7274	252	A	30/11/2016	9	1	1
7274	252	A	30/11/2016	10	1	1
7274	252	A	02/12/2016	8	1	1
7274	252	A	03/12/2016	9	1	1
7274	252	A	04/12/2016	9	1	1
7274	252	A	05/12/2016	9	1	1
7274	252	A	06/12/2016	11	1	1
7274	252	A	07/12/2016	9	1	1
7274	252	A	08/12/2016	13	1	1
7274	252	A	09/12/2016	13	1	1
7274	252	A	10/12/2016	10	1	1
7274	252	A	11/12/2016	9	1	1
7274	252	A	12/12/2016	9	1	1
7274	252	A	13/12/2016	12	1	1
7274	252	A	13/12/2016	13	1	1
7274	252	A	15/12/2016	12	1	1
6765	253	B	22/11/2016	9	1	1
6765	253	B	23/11/2016	9	1	1
6765	253	B	25/11/2016	9	1	1
6765	253	B	25/11/2016	10	1	1
6765	253	B	26/11/2016	11	1	1
6765	253	B	27/11/2016	11	1	1
6765	253	B	29/11/2016	14	1	1
6765	253	B	30/11/2016	9	1	1
6765	253	B	30/11/2016	10	1	1
6765	253	B	01/12/2016	11	1	1
6765	253	B	03/12/2016	9	1	1
6765	253	B	04/12/2016	9	1	1
6765	253	B	05/12/2016	9	1	1
6765	253	B	06/12/2016	11	1	1
6765	253	B	07/12/2016	9	1	1
6765	253	B	08/12/2016	13	1	1
6765	253	B	09/12/2016	13	1	1
6765	253	B	11/12/2016	9	1	1
6765	253	B	12/12/2016	9	1	1
6765	253	B	13/12/2016	13	1	1
6765	253	B	14/12/2016	10	1	1
6765	253	B	15/12/2016	12	1	1
6658	254	DD	23/11/2016	9	1	1
6658	254	DD	24/11/2016	8	1	1
6658	254	DD	25/11/2016	10	1	1
6658	254	DD	26/11/2016	11	1	1
6658	254	DD	27/11/2016	11	1	1
6658	254	DD	28/11/2016	9	1	1
6658	254	DD	29/11/2016	14	1	1
6658	254	DD	30/11/2016	10	1	1
6658	254	DD	01/12/2016	11	1	1
6658	254	DD	02/12/2016	8	1	1
6658	254	DD	03/12/2016	9	1	1
6658	254	DD	04/12/2016	9	1	1
6658	254	DD	05/12/2016	9	1	1
6658	254	DD	06/12/2016	11	1	1
6658	254	DD	08/12/2016	12	1	1
6658	254	DD	08/12/2016	13	1	1
6658	254	DD	10/12/2016	10	1	1
6658	254	DD	11/12/2016	9	1	1
6658	254	DD	12/12/2016	9	1	1
6658	254	DD	13/12/2016	13	1	1
6658	254	DD	14/12/2016	10	1	1
6658	254	DD	15/12/2016	12	1	1
7061	256	S+	20/11/2016	8	1	1
7061	256	S+	22/11/2016	9	1	1
7061	256	S+	25/11/2016	10	1	1
7061	256	S+	26/11/2016	11	1	1
7061	256	S+	27/11/2016	11	1	1
7061	256	S+	28/11/2016	9	1	1
7061	256	S+	29/11/2016	14	1	1
7061	256	S+	30/11/2016	10	1	1
7061	256	S+	02/12/2016	8	1	1
7061	256	S+	07/12/2016	9	1	1
7061	256	S+	08/12/2016	12	1	1
7061	256	S+	08/12/2016	13	1	1
7061	256	S+	09/12/2016	13	1	1
7061	256	S+	12/12/2016	9	1	1
7061	256	S+	13/12/2016	13	1	1
7061	256	S+	14/12/2016	10	1	1
7061	256	S+	15/12/2016	12	1	1
7199	258	DD	21/11/2016	8	1	1
7199	258	DD	22/11/2016	9	1	1
7199	258	DD	23/11/2016	9	1	1
7199	258	DD	24/11/2016	8	1	1
7199	258	DD	26/11/2016	11	1	1
7199	258	DD	27/11/2016	11	1	1
7033	259	S+	26/11/2016	11	1	1
7033	259	S+	27/11/2016	11	1	1
7033	259	S+	30/11/2016	10	1	1
7033	259	S+	01/12/2016	11	1	1
7033	259	S+	03/12/2016	8	1	1
7033	259	S+	03/12/2016	9	1	1
7033	259	S+	06/12/2016	10	1	1
7033	259	S+	06/12/2016	11	1	1
7033	259	S+	08/12/2016	12	1	1
7033	259	S+	08/12/2016	13	1	1
7033	259	S+	09/12/2016	13	1	1
7033	259	S+	11/12/2016	8	1	1
7033	259	S+	11/12/2016	9	1	1
7033	259	S+	12/12/2016	9	1	1
7033	259	S+	14/12/2016	10	1	1
7033	259	S+	15/12/2016	12	1	1
7160	260	B	23/11/2016	9	1	1
7160	260	B	24/11/2016	8	1	1
7160	260	B	25/11/2016	10	1	1
7160	260	B	26/11/2016	11	1	1
7160	260	B	27/11/2016	11	1	1
7160	260	B	28/11/2016	9	1	1
7160	260	B	29/11/2016	14	1	1
7160	260	B	30/11/2016	10	1	1
7160	260	B	01/12/2016	11	1	1
7160	260	B	03/12/2016	9	1	1
7160	260	B	04/12/2016	9	1	1
7160	260	B	06/12/2016	10	1	1
7160	260	B	06/12/2016	11	1	1
7160	260	B	07/12/2016	9	1	1
7160	260	B	08/12/2016	13	1	1
7160	260	B	09/12/2016	13	1	1
7160	260	B	10/12/2016	10	1	1
7160	260	B	11/12/2016	9	1	1
7160	260	B	12/12/2016	9	1	1
7160	260	B	13/12/2016	13	1	1
7160	260	B	14/12/2016	10	1	1
6797	261	DD	23/11/2016	9	1	1
6797	261	DD	26/11/2016	11	1	1
6797	261	DD	28/11/2016	9	1	1
6797	261	DD	29/11/2016	14	1	1
6797	261	DD	30/11/2016	9	1	1
